@relation InstanceResultListener

@attribute Key_Dataset {heart}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.ADTree,weka.classifiers.trees.RandomForest,weka.classifiers.meta.Bagging,weka.classifiers.trees.DecisionStump}
@attribute Key_Scheme_options {'-B 10 -E -3','-B 50 -E -3','-B 100 -E -3','-I 100 -K 0 -S 1','-I 500 -K 0 -S 1','-I 1000 -K 0 -S 1','-I 100 -K 1 -S 1','-I 100 -K 2 -S 1','-I 100 -K 4 -S 1','-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3','-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3','-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',''}
@attribute Key_Scheme_version_ID {-1532264837167690683,-2260823972777004705,-5178288489778728847,1618384535950391}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Area_under_ROC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumPredictionLeaves numeric
@attribute measureNodesExpanded numeric
@attribute measureExamplesProcessed numeric
@attribute measureOutOfBagError numeric

@data
heart,7,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1112,267,30,21,9,0,70,30,0,0.405286,0.33747,0.446626,67.847028,89.518502,29.906577,25.393221,4.513356,0.996886,0.846441,0.150445,10.178764,0.339292,1022.375587,0.625,10,0.214286,3,0.785714,11,0.375,6,0.769231,0.625,0.689655,0.790179,0.7,0.289286,0.710714,0.3,0.712217,0.7,0.698999,0.790179,0.437,0.001,0.431461,0.000521,69973,40040,6623,?,?,?,?,?,?,0
heart,7,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1112,268,29,24,5,0,82.758621,17.241379,0,0.64891,0.299239,0.398278,60.309992,80.050459,28.793911,20.201825,8.592086,0.992893,0.696615,0.296279,12.341669,0.425575,1239.075665,0.875,14,0.230769,3,0.769231,10,0.125,2,0.823529,0.875,0.848485,0.836538,0.827586,0.183355,0.816645,0.172414,0.827924,0.827586,0.82675,0.836538,0.429,0,0.425344,0.00049,69977,40181,6482,?,?,?,?,?,?,0
heart,7,9,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1112,268,29,25,4,0,86.206897,13.793103,0,0.712871,0.248279,0.319465,50.039263,64.209626,28.793911,14.154135,14.639776,0.992893,0.488074,0.50482,15.546014,0.536069,1560.784626,1,16,0.307692,4,0.692308,9,0,0,0.8,1,0.888889,0.971154,0.862069,0.169761,0.830239,0.137931,0.889655,0.862069,0.857193,0.971154,0.428,0,0.422565,0.000674,69975,40181,6482,?,?,?,?,?,?,0
heart,7,10,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1112,268,29,24,5,0,82.758621,17.241379,0,0.638404,0.282602,0.359996,56.956804,72.356018,28.793911,17.246623,11.547288,0.992893,0.594711,0.398182,13.48214,0.464901,1353.576331,1,16,0.384615,5,0.615385,8,0,0,0.761905,1,0.864865,0.894231,0.827586,0.212202,0.787798,0.172414,0.868637,0.827586,0.81871,0.894231,0.44,0,0.43698,0.000538,69971,40181,6482,?,?,?,?,?,?,0
heart,8,1,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1112,267,30,22,8,0,73.333333,26.666667,0,0.464286,0.282898,0.395776,56.87565,79.326593,29.906577,19.6924,10.214177,0.996886,0.656413,0.340473,13.370825,0.445694,1342.992574,0.75,12,0.285714,4,0.714286,10,0.25,4,0.75,0.75,0.75,0.892857,0.733333,0.269048,0.730952,0.266667,0.733333,0.733333,0.733333,0.892857,0.426,0,0.420668,0.000525,69973,40040,6623,?,?,?,?,?,?,0
heart,8,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1112,267,30,28,2,0,93.333333,6.666667,0,0.866071,0.229228,0.278098,46.085478,55.739927,29.906577,12.348744,17.557834,0.996886,0.411625,0.585261,17.6617,0.588723,1773.976669,0.9375,15,0.071429,1,0.928571,13,0.0625,1,0.9375,0.9375,0.9375,0.982143,0.933333,0.067262,0.932738,0.066667,0.933333,0.933333,0.933333,0.982143,0.429,0,0.423344,0.000523,69985,40040,6623,?,?,?,?,?,?,0
heart,8,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1112,267,30,25,5,0,83.333333,16.666667,0,0.663677,0.277267,0.350569,55.743567,70.265538,29.906577,16.851466,13.055111,0.996886,0.561716,0.43517,14.318144,0.477271,1438.143235,0.875,14,0.214286,3,0.785714,11,0.125,2,0.823529,0.875,0.848485,0.919643,0.833333,0.172619,0.827381,0.166667,0.834087,0.833333,0.832772,0.919643,0.443,0,0.437764,0.000518,69969,40040,6623,?,?,?,?,?,?,0
heart,8,4,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1112,267,30,25,5,0,83.333333,16.666667,0,0.657534,0.284212,0.383147,57.139862,76.7952,29.906577,20.228356,9.678221,0.996886,0.674279,0.322607,13.82951,0.460984,1389.063802,1,16,0.357143,5,0.642857,9,0,0,0.761905,1,0.864865,0.852679,0.833333,0.190476,0.809524,0.166667,0.873016,0.833333,0.826479,0.852679,0.447,0.001,0.443675,0.000604,69973,40040,6623,?,?,?,?,?,?,0
heart,8,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1112,267,30,24,6,0,80,20,0,0.60177,0.307567,0.370739,61.835149,74.308316,29.906577,18.521086,11.385492,0.996886,0.61737,0.379516,12.457982,0.415266,1251.304774,0.75,12,0.142857,2,0.857143,12,0.25,4,0.857143,0.75,0.8,0.910714,0.8,0.192857,0.807143,0.2,0.807143,0.8,0.8,0.910714,0.444,0.001,0.438853,0.000556,69983,40040,6623,?,?,?,?,?,?,0
heart,8,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1112,267,30,25,5,0,83.333333,16.666667,0,0.660633,0.281901,0.336481,56.675148,67.441792,29.906577,16.108742,13.797835,0.996886,0.536958,0.459928,14.238088,0.474603,1430.102264,0.9375,15,0.285714,4,0.714286,10,0.0625,1,0.789474,0.9375,0.857143,0.933036,0.833333,0.181548,0.818452,0.166667,0.845295,0.833333,0.830476,0.933036,0.443,0.001,0.438316,0.000754,69983,40040,6623,?,?,?,?,?,?,0
heart,8,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1112,267,30,26,4,0,86.666667,13.333333,0,0.734513,0.268534,0.322179,53.987692,64.57517,29.906577,15.240112,14.666465,0.996886,0.508004,0.488882,15.202487,0.50675,1526.968391,0.8125,13,0.071429,1,0.928571,13,0.1875,3,0.928571,0.8125,0.866667,0.946429,0.866667,0.125595,0.874405,0.133333,0.874405,0.866667,0.866667,0.946429,0.43,0,0.42538,0.00054,69864,40040,6623,?,?,?,?,?,?,0
heart,8,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1112,268,29,20,9,0,68.965517,31.034483,0,0.368039,0.297746,0.374348,60.009095,75.240726,28.793911,17.554679,11.239232,0.992893,0.605334,0.38756,12.095094,0.417072,1214.320053,0.75,12,0.384615,5,0.615385,8,0.25,4,0.705882,0.75,0.727273,0.875,0.689655,0.324271,0.675729,0.310345,0.688303,0.689655,0.68815,0.875,0.441,0,0.435069,0.000543,69973,40181,6482,?,?,?,?,?,?,0
heart,8,9,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1112,268,29,23,6,0,79.310345,20.689655,0,0.581731,0.305035,0.372625,61.478034,74.894318,28.793911,18.064107,10.729804,0.992893,0.6229,0.369993,12.129509,0.418259,1217.775298,0.8125,13,0.230769,3,0.769231,10,0.1875,3,0.8125,0.8125,0.8125,0.894231,0.793103,0.211373,0.788627,0.206897,0.793103,0.793103,0.793103,0.894231,0.457,0,0.448089,0.000522,69955,40181,6482,?,?,?,?,?,?,0
heart,8,10,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1112,268,29,24,5,0,82.758621,17.241379,0,0.653938,0.319101,0.381132,64.312921,76.604157,28.793911,19.348966,9.444945,0.992893,0.667206,0.325688,11.507566,0.396813,1155.333632,0.8125,13,0.153846,2,0.846154,11,0.1875,3,0.866667,0.8125,0.83871,0.875,0.827586,0.168932,0.831068,0.172414,0.830378,0.827586,0.827998,0.875,0.465,0.001,0.457623,0.00074,69959,40181,6482,?,?,?,?,?,?,0
heart,9,1,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1112,267,30,27,3,0,90,10,0,0.8,0.237595,0.292788,47.767555,58.684415,29.906577,13.227675,16.678902,0.996886,0.440922,0.555963,17.09801,0.569934,1717.358515,0.875,14,0.071429,1,0.928571,13,0.125,2,0.933333,0.875,0.903226,0.96875,0.9,0.096429,0.903571,0.1,0.902222,0.9,0.900111,0.96875,0.47,0.001,0.464631,0.000562,69975,40040,6623,?,?,?,?,?,?,0
heart,9,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1112,267,30,26,4,0,86.666667,13.333333,0,0.72973,0.272092,0.337254,54.703034,67.596727,29.906577,16.084544,13.822033,0.996886,0.536151,0.460734,14.810168,0.493672,1487.563074,0.9375,15,0.214286,3,0.785714,11,0.0625,1,0.833333,0.9375,0.882353,0.933036,0.866667,0.143452,0.856548,0.133333,0.872222,0.866667,0.86546,0.933036,0.464,0.001,0.461426,0.000611,69961,40040,6623,?,?,?,?,?,?,0
heart,9,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1112,267,30,23,7,0,76.666667,23.333333,0,0.520548,0.311366,0.371144,62.598948,74.389483,29.906577,18.498838,11.407739,0.996886,0.616628,0.380258,12.191859,0.406395,1224.574866,0.9375,15,0.428571,6,0.571429,8,0.0625,1,0.714286,0.9375,0.810811,0.910714,0.766667,0.257738,0.742262,0.233333,0.795767,0.766667,0.75707,0.910714,0.445,0.001,0.440534,0.000568,69975,40040,6623,?,?,?,?,?,?,0
heart,9,4,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1112,267,30,25,5,0,83.333333,16.666667,0,0.669604,0.308454,0.388502,62.013579,77.868516,29.906577,20.254855,9.651722,0.996886,0.675162,0.321724,12.449034,0.414968,1250.406058,0.75,12,0.071429,1,0.928571,13,0.25,4,0.923077,0.75,0.827586,0.875,0.833333,0.154762,0.845238,0.166667,0.84917,0.833333,0.832777,0.875,0.43,0.001,0.425466,0.000746,69959,40040,6623,?,?,?,?,?,?,0
heart,9,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1112,267,30,22,8,0,73.333333,26.666667,0,0.459459,0.300435,0.369472,60.401424,74.054237,29.906577,17.92098,11.985597,0.996886,0.597366,0.39952,12.58234,0.419411,1263.795548,0.8125,13,0.357143,5,0.642857,9,0.1875,3,0.722222,0.8125,0.764706,0.892857,0.733333,0.277976,0.722024,0.266667,0.735185,0.733333,0.73092,0.892857,0.428,0.001,0.422827,0.000735,69963,40040,6623,?,?,?,?,?,?,0
heart,9,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,27,3,0,90,10,0,0.798206,0.285903,0.341618,57.479834,68.471554,29.906577,16.734146,13.172431,0.996886,0.557805,0.439081,14.214561,0.473819,1427.739113,0.9375,15,0.142857,2,0.857143,12,0.0625,1,0.882353,0.9375,0.909091,0.915179,0.9,0.105357,0.894643,0.1,0.901357,0.9,0.899663,0.915179,0.435,0,0.431813,0.000621,69967,40040,6623,?,?,?,?,?,?,0
heart,9,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,27,3,0,90,10,0,0.79638,0.265851,0.340925,53.448419,68.332538,29.906577,16.068532,13.838046,0.996886,0.535618,0.461268,15.073656,0.502455,1514.028374,1,16,0.214286,3,0.785714,11,0,0,0.842105,1,0.914286,0.892857,0.9,0.114286,0.885714,0.1,0.915789,0.9,0.898286,0.892857,0.485,0.001,0.436546,0.000555,69971,40040,6623,?,?,?,?,?,?,0
heart,9,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,268,29,24,5,0,82.758621,17.241379,0,0.643735,0.247385,0.346658,49.859028,69.675209,28.793911,16.384386,12.409525,0.992893,0.564979,0.427915,15.459585,0.533089,1552.107356,0.9375,15,0.307692,4,0.692308,9,0.0625,1,0.789474,0.9375,0.857143,0.894231,0.827586,0.197779,0.802221,0.172414,0.83902,0.827586,0.823731,0.894231,0.444,0.001,0.440573,0.000486,69967,40181,6482,?,?,?,?,?,?,0
heart,9,9,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,268,29,23,6,0,79.310345,20.689655,0,0.57561,0.294345,0.376154,59.323545,75.603682,28.793911,17.920702,10.873209,0.992893,0.617955,0.374938,12.535659,0.432264,1258.551867,0.875,14,0.307692,4,0.692308,9,0.125,2,0.777778,0.875,0.823529,0.884615,0.793103,0.225796,0.774204,0.206897,0.79589,0.793103,0.790568,0.884615,0.402,0,0.397543,0.000504,69975,40181,6482,?,?,?,?,?,?,0
heart,9,10,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,268,29,25,4,0,86.206897,13.793103,0,0.721154,0.297181,0.352856,59.895087,70.920938,28.793911,16.707483,12.086428,0.992893,0.57612,0.416773,12.72141,0.438669,1277.200797,0.875,14,0.153846,2,0.846154,11,0.125,2,0.875,0.875,0.875,0.903846,0.862069,0.140915,0.859085,0.137931,0.862069,0.862069,0.862069,0.903846,0.463,0.001,0.45655,0.000752,69993,40181,6482,?,?,?,?,?,?,0
heart,10,1,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,22,8,0,73.333333,26.666667,0,0.464286,0.298949,0.387594,60.102594,77.686586,29.906577,19.894553,10.012024,0.996886,0.663152,0.333734,12.601368,0.420046,1265.706822,0.75,12,0.285714,4,0.714286,10,0.25,4,0.75,0.75,0.75,0.848214,0.733333,0.269048,0.730952,0.266667,0.733333,0.733333,0.733333,0.848214,0.467,0.001,0.461941,0.000556,69965,40040,6623,?,?,?,?,?,?,0
heart,10,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,28,2,0,93.333333,6.666667,0,0.866071,0.230239,0.290413,46.288802,58.208405,29.906577,13.160905,16.745672,0.996886,0.438697,0.558189,17.616631,0.587221,1769.449929,0.9375,15,0.071429,1,0.928571,13,0.0625,1,0.9375,0.9375,0.9375,0.959821,0.933333,0.067262,0.932738,0.066667,0.933333,0.933333,0.933333,0.959821,0.445,0.001,0.439387,0.000703,69945,40040,6623,?,?,?,?,?,?,0
heart,10,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,27,3,0,90,10,0,0.8,0.228708,0.304053,45.980943,60.942217,29.906577,13.644418,16.262159,0.996886,0.454814,0.542072,17.439368,0.581312,1751.645196,0.875,14,0.071429,1,0.928571,13,0.125,2,0.933333,0.875,0.903226,0.959821,0.9,0.096429,0.903571,0.1,0.902222,0.9,0.900111,0.959821,0.455,0.001,0.447039,0.000739,69981,40040,6623,?,?,?,?,?,?,0
heart,10,4,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,25,5,0,83.333333,16.666667,0,0.660633,0.276349,0.356878,55.55903,71.530044,29.906577,17.078415,12.828163,0.996886,0.56928,0.427605,14.220482,0.474016,1428.333828,0.9375,15,0.285714,4,0.714286,10,0.0625,1,0.789474,0.9375,0.857143,0.888393,0.833333,0.181548,0.818452,0.166667,0.845295,0.833333,0.830476,0.888393,0.426,0.001,0.421823,0.000535,69949,40040,6623,?,?,?,?,?,?,0
heart,10,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,23,7,0,76.666667,23.333333,0,0.529148,0.279839,0.361653,56.260669,72.487105,29.906577,17.465762,12.440815,0.996886,0.582192,0.414694,13.988529,0.466284,1405.036005,0.8125,13,0.285714,4,0.714286,10,0.1875,3,0.764706,0.8125,0.787879,0.897321,0.766667,0.239881,0.760119,0.233333,0.766817,0.766667,0.765881,0.897321,0.427,0.001,0.422484,0.000694,69987,40040,6623,?,?,?,?,?,?,0
heart,10,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,22,8,0,73.333333,26.666667,0,0.469027,0.343292,0.414138,69.017648,83.006901,29.906577,21.842283,8.064294,0.996886,0.728076,0.26881,10.023483,0.334116,1006.778845,0.6875,11,0.214286,3,0.785714,11,0.3125,5,0.785714,0.6875,0.733333,0.84375,0.733333,0.260119,0.739881,0.266667,0.739881,0.733333,0.733333,0.84375,0.433,0,0.42784,0.000493,69977,40040,6623,?,?,?,?,?,?,0
heart,10,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,24,6,0,80,20,0,0.594595,0.286587,0.357208,57.617349,71.596312,29.906577,17.968019,11.938558,0.996886,0.598934,0.397952,13.848127,0.461604,1390.933812,0.875,14,0.285714,4,0.714286,10,0.125,2,0.777778,0.875,0.823529,0.933036,0.8,0.210714,0.789286,0.2,0.803704,0.8,0.79819,0.933036,0.445,0,0.439665,0.00053,69961,40040,6623,?,?,?,?,?,?,0
heart,10,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,268,29,25,4,0,86.206897,13.793103,0,0.725118,0.299916,0.360826,60.44646,72.522787,28.793911,17.412477,11.381434,0.992893,0.60043,0.392463,12.601842,0.434546,1265.196445,0.8125,13,0.076923,1,0.923077,12,0.1875,3,0.928571,0.8125,0.866667,0.913462,0.862069,0.126492,0.873508,0.137931,0.870936,0.862069,0.862397,0.913462,0.434,0,0.429067,0.000487,69965,40181,6482,?,?,?,?,?,?,0
heart,10,9,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,268,29,25,4,0,86.206897,13.793103,0,0.717073,0.293155,0.361484,59.083665,72.655012,28.793911,17.451541,11.34237,0.992893,0.601777,0.391116,13.00846,0.448568,1306.019935,0.9375,15,0.230769,3,0.769231,10,0.0625,1,0.833333,0.9375,0.882353,0.865385,0.862069,0.155338,0.844662,0.137931,0.867294,0.862069,0.860379,0.865385,0.446,0,0.441898,0.00053,69975,40181,6482,?,?,?,?,?,?,0
heart,10,10,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,268,29,24,5,0,82.758621,17.241379,0,0.653938,0.301382,0.358275,60.741946,72.010048,28.793911,17.050348,11.743563,0.992893,0.587943,0.40495,12.415689,0.428127,1246.507094,0.8125,13,0.153846,2,0.846154,11,0.1875,3,0.866667,0.8125,0.83871,0.927885,0.827586,0.168932,0.831068,0.172414,0.830378,0.827586,0.827998,0.927885,0.432,0.001,0.425499,0.000477,69973,40181,6482,?,?,?,?,?,?,0
heart,1,1,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,27,3,0,90,10,0,0.8,0.239008,0.293034,48.051629,58.733725,29.906577,13.162174,16.744403,0.996886,0.438739,0.558147,16.961078,0.565369,1703.604817,0.875,14,0.071429,1,0.928571,13,0.125,2,0.933333,0.875,0.903226,0.977679,0.9,0.096429,0.903571,0.1,0.902222,0.9,0.900111,0.977679,0.893,0.001,0.881083,0.001198,136063,40040,6623,?,?,?,?,?,?,0
heart,1,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,27,3,0,90,10,0,0.79638,0.267719,0.32268,53.823858,64.675676,29.906577,15.18619,14.720388,0.996886,0.506206,0.49068,15.237606,0.50792,1530.495819,1,16,0.214286,3,0.785714,11,0,0,0.842105,1,0.914286,0.964286,0.9,0.114286,0.885714,0.1,0.915789,0.9,0.898286,0.964286,0.895,0.001,0.881479,0.001022,136059,40040,6623,?,?,?,?,?,?,0
heart,1,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,28,2,0,93.333333,6.666667,0,0.864865,0.258128,0.318841,51.895702,63.906221,29.906577,14.884404,15.022173,0.996886,0.496147,0.500739,15.827591,0.527586,1589.755067,1,16,0.142857,2,0.857143,12,0,0,0.888889,1,0.941176,0.933036,0.933333,0.07619,0.92381,0.066667,0.940741,0.933333,0.93273,0.933036,0.874,0.001,0.86225,0.001033,136089,40040,6623,?,?,?,?,?,?,0
heart,1,4,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,25,5,0,83.333333,16.666667,0,0.666667,0.249545,0.332698,50.170086,66.683703,29.906577,15.468214,14.438363,0.996886,0.515607,0.481279,16.02935,0.534312,1610.020152,0.8125,13,0.142857,2,0.857143,12,0.1875,3,0.866667,0.8125,0.83871,0.933036,0.833333,0.16369,0.83631,0.166667,0.835556,0.833333,0.833519,0.933036,0.88,0.001,0.870555,0.001509,136121,40040,6623,?,?,?,?,?,?,0
heart,1,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,27,3,0,90,10,0,0.79638,0.248719,0.28713,50.004131,57.550204,29.906577,13.346614,16.559964,0.996886,0.444887,0.551999,16.654916,0.555164,1672.853336,1,16,0.214286,3,0.785714,11,0,0,0.842105,1,0.914286,1,0.9,0.114286,0.885714,0.1,0.915789,0.9,0.898286,1,0.874,0.001,0.864843,0.001524,136065,40040,6623,?,?,?,?,?,?,0
heart,1,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,22,8,0,73.333333,26.666667,0,0.464286,0.324796,0.411671,65.299061,82.51245,29.906577,22.111406,7.795171,0.996886,0.737047,0.259839,11.109494,0.370316,1115.859963,0.75,12,0.285714,4,0.714286,10,0.25,4,0.75,0.75,0.75,0.839286,0.733333,0.269048,0.730952,0.266667,0.733333,0.733333,0.733333,0.839286,0.867,0.001,0.856749,0.001014,136091,40040,6623,?,?,?,?,?,?,0
heart,1,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,22,8,0,73.333333,26.666667,0,0.473684,0.335876,0.419641,67.52666,84.109815,29.906577,22.934115,6.972462,0.996886,0.764471,0.232415,10.511524,0.350384,1055.798664,0.625,10,0.142857,2,0.857143,12,0.375,6,0.833333,0.625,0.714286,0.8125,0.733333,0.25119,0.74881,0.266667,0.755556,0.733333,0.730952,0.8125,0.884,0.001,0.874298,0.001251,136077,40040,6623,?,?,?,?,?,?,0
